# Linear energy calibration data for D08
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 13:38:41 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, Ba-133 276 keV, Ba-133 303 keV, Ba-133 356 keV, Ba-133 384 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
-, 15,   -1.1940,  0.228777,  4.501867,  0.0000000,  0.000001836
-, 16,   -1.4130,  0.228605,  4.553531,  0.0003397,  0.000001662
-, 17,   -1.5660,  0.226175,  4.897476,  0.0012470,  0.000000000
-, 18,   -1.6280,  0.225468,  5.809374,  0.0000000,  0.000001231
-, 19,   -1.5709,  0.224103,  4.146264,  0.0018852,  0.000000000
-, 20,   -1.5937,  0.221189,  4.384923,  0.0001099,  0.000001387
-, 21,   -1.6075,  0.227387,  5.228013,  0.0029773,  0.000000000
-, 22,   -1.4601,  0.225408,  5.020942,  0.0001208,  0.000000569
-, 23,   -1.4594,  0.226903,  4.359837,  0.0000000,  0.000001828
-, 24,   -1.4893,  0.226666,  4.154007,  0.0020774,  0.000000000
-, 25,   -1.4039,  0.225961,  5.364045,  0.0000000,  0.000001270
-, 26,   -1.6731,  0.227175,  4.701421,  0.0000000,  0.000002514
-, 27,   -1.5353,  0.227604,  5.225943,  0.0000000,  0.000002163
-, 28,   -1.4821,  0.227566,  5.011838,  0.0000000,  0.000001986
-, 29,   -1.5885,  0.224189,  4.462438,  0.0000000,  0.000002513
-, 30,   -1.5043,  0.223131,  3.940558,  0.0018559,  0.000000875
-, 31,   -1.5274,  0.221973,  4.374276,  0.0005218,  0.000001350
-, 32,   -1.4525,  0.225221,  4.842972,  0.0006998,  0.000002464
-, 33,   -1.2187,  0.228960,  5.135246,  0.0003147,  0.000003034
-, 34,   -1.3282,  0.223994,  4.687519,  0.0000000,  0.000002293
-, 35,   -1.5076,  0.225734,  4.673214,  0.0000000,  0.000002176
-, 36,   -1.3613,  0.223614,  4.378366,  0.0000000,  0.000002346
-, 37,   -1.3795,  0.225774,  3.765564,  0.0012023,  0.000001571
