# Linear energy calibration data for D06
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 13:41:27 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, Ba-133 276 keV, Ba-133 303 keV, Ba-133 356 keV, Ba-133 384 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+, 34,   -1.7079,  0.224227,  4.558117,  0.0044711,  0.000002105
+, 35,   -1.5755,  0.227275,  3.941858,  0.0041505,  0.000000000
+, 36,   -1.7894,  0.225508,  4.377437,  0.0037669,  0.000002452
+, 37,   -1.5792,  0.226313,  2.976194,  0.0067027,  0.000000000
-,  1,   -0.6050,  0.226691,  3.809735,  0.0046700,  0.000000000
-,  2,   -1.3304,  0.230381,  5.181532,  0.0026442,  0.000000401
-,  3,   -1.1225,  0.225613,  6.134593,  0.0000000,  0.000002025
-,  4,   -1.2573,  0.230218,  5.564387,  0.0000000,  0.000004024
-,  5,   -1.0815,  0.223087,  4.764643,  0.0000000,  0.000003819
-,  6,   -1.1402,  0.226860,  5.264984,  0.0007264,  0.000000776
-,  7,   -1.4152,  0.227323,  5.931797,  0.0011263,  0.000001001
-,  8,   -1.2216,  0.228600,  5.373981,  0.0000000,  0.000002242
-,  9,   -1.2017,  0.226856,  5.163613,  0.0000000,  0.000003239
-, 10,   -1.2704,  0.225868,  6.585099,  0.0000000,  0.000002493
-, 11,   -1.3997,  0.227640,  5.952821,  0.0002905,  0.000001321
-, 12,   -1.3049,  0.228036,  5.647870,  0.0000000,  0.000002385
-, 13,   -1.3241,  0.221795,  5.142816,  0.0000000,  0.000001255
-, 14,   -1.5220,  0.226179,  5.300349,  0.0014728,  0.000000889
-, 15,   -1.3133,  0.225046,  3.365057,  0.0036455,  0.000000000
-, 16,   -1.4213,  0.228683,  5.519422,  0.0000000,  0.000001476
-, 17,   -1.2552,  0.226924,  4.524276,  0.0000000,  0.000002067
-, 18,   -1.3583,  0.223928,  5.680101,  0.0000000,  0.000002141
-, 19,   -1.3300,  0.222748,  4.776020,  0.0020014,  0.000000000
-, 20,   -1.2753,  0.232001,  5.265886,  0.0034241,  0.000000542
-, 21,   -1.4389,  0.225358,  5.185903,  0.0000000,  0.000001000
-, 22,   -1.5664,  0.224866,  5.308691,  0.0000000,  0.000002114
-, 23,   -1.4002,  0.225198,  4.760619,  0.0001850,  0.000002644
-, 24,   -1.2365,  0.224761,  5.455807,  0.0000000,  0.000001760
-, 25,   -1.4444,  0.225461,  4.737993,  0.0000000,  0.000003704
-, 26,   -1.4896,  0.225525,  4.931041,  0.0000000,  0.000003188
-, 27,   -1.2383,  0.226095,  5.105194,  0.0016461,  0.000001282
-, 28,   -1.3407,  0.227328,  5.194423,  0.0001161,  0.000002728
-, 29,   -1.4495,  0.226223,  4.807291,  0.0039311,  0.000000065
-, 30,   -1.4037,  0.228054,  4.307605,  0.0027760,  0.000000000
-, 31,   -1.3280,  0.228579,  4.315945,  0.0018182,  0.000001913
-, 32,   -1.3138,  0.226977,  6.082493,  0.0005859,  0.000004893
-, 33,   -1.3865,  0.228602,  4.782182,  0.0027709,  0.000002182
-, 34,   -1.3165,  0.228352,  5.239466,  0.0012801,  0.000001933
-, 35,   -1.3574,  0.227404,  4.600714,  0.0004464,  0.000003721
-, 36,   -1.1569,  0.225615,  4.837461,  0.0000000,  0.000004138
-, 37,   -1.4326,  0.226266,  3.504973,  0.0000000,  0.000003970
