# Linear energy calibration data for D09
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 13:34:02 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, Ba-133 276 keV, Ba-133 303 keV, Ba-133 356 keV, Ba-133 384 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+, 23,   -1.3650,  0.227169,  4.386594,  0.0000000,  0.000004295
+, 24,   -1.3107,  0.223591,  5.093727,  0.0000000,  0.000005699
+, 25,    0.8963,  0.224813,  3.866596,  0.0041922,  0.000002402
+, 26,   -1.6369,  0.224529,  4.676475,  0.0000000,  0.000004062
+, 27,   -1.5226,  0.227186,  4.210544,  0.0007175,  0.000001749
+, 28,   -1.5791,  0.226754,  3.919809,  0.0031026,  0.000001248
+, 29,   -1.4792,  0.226063,  4.931548,  0.0028698,  0.000001164
+, 30,   -0.9799,  0.224850,  4.218858,  0.0041233,  0.000000000
+, 31,   -1.5599,  0.226284,  3.604937,  0.0031508,  0.000000498
+, 32,   -1.5048,  0.228129,  4.619688,  0.0024793,  0.000001030
+, 33,   -1.2465,  0.224174,  5.572314,  0.0000000,  0.000002548
+, 34,   -1.0360,  0.223939,  5.575232,  0.0020595,  0.000002463
+, 35,   -1.1937,  0.227467,  4.500680,  0.0036766,  0.000000701
+, 36,   -1.4625,  0.226562,  3.849090,  0.0003737,  0.000009162
+, 37,   -1.0029,  0.225194,  4.230296,  0.0000000,  0.000004739
-,  1,   -0.6569,  0.226333,  4.490635,  0.0043732,  0.000000000
-,  2,   -1.3548,  0.227455,  5.806441,  0.0000000,  0.000001371
-,  3,   -1.4651,  0.228063,  5.197555,  0.0012346,  0.000000000
-,  4,   -1.5686,  0.227019,  6.203554,  0.0000000,  0.000003691
-,  5,   -1.4229,  0.228201,  5.270761,  0.0019855,  0.000001816
-,  6,   -1.4387,  0.223961,  4.144262,  0.0013027,  0.000001760
-,  7,   -1.4498,  0.223520,  4.260695,  0.0057321,  0.000002262
-,  8,   -1.5043,  0.224680,  3.098274,  0.0101178,  0.000000000
-,  9,   -1.5365,  0.224432,  4.457019,  0.0000000,  0.000000000
-, 10,   -1.5225,  0.228935,  6.778963,  0.0000000,  0.000000000
-, 11,   -1.5578,  0.225495,  5.600682,  0.0000000,  0.000000000
-, 12,   -1.7058,  0.229680,  6.126713,  0.0000000,  0.000000000
-, 13,   -1.4428,  0.228363,  4.810138,  0.0007405,  0.000000000
-, 14,   -1.5768,  0.228356,  3.794704,  0.0002232,  0.000000000
-, 15,   -1.3846,  0.223896,  5.253617,  0.0013872,  0.000000000
-, 16,   -1.3943,  0.228393,  5.573389,  0.0010158,  0.000000000
-, 17,   -1.6370,  0.224050,  5.033250,  0.0001646,  0.000000000
-, 18,   -1.5957,  0.224009,  3.831939,  0.0023003,  0.000004454
-, 19,   -1.6765,  0.225788,  5.852121,  0.0000000,  0.000002529
-, 20,   -1.5129,  0.224962,  4.025428,  0.0017811,  0.000001331
-, 21,   -1.4913,  0.224246,  4.305777,  0.0020183,  0.000000714
-, 22,   -1.3369,  0.222498,  6.070039,  0.0000000,  0.000001296
-, 23,   -1.5277,  0.224530,  5.253705,  0.0000000,  0.000002422
-, 24,   -1.5162,  0.224221,  5.233249,  0.0000000,  0.000000941
-, 25,   -1.4582,  0.224271,  5.046267,  0.0000000,  0.000002909
-, 26,   -1.4050,  0.224137,  5.353085,  0.0000000,  0.000002882
-, 27,   -1.4246,  0.225482,  4.268535,  0.0002304,  0.000002534
-, 28,   -1.4450,  0.223428,  5.646777,  0.0000000,  0.000002282
-, 29,   -1.4051,  0.229057,  6.447519,  0.0000000,  0.000001622
-, 30,   -1.7687,  0.226985,  4.651585,  0.0015403,  0.000000036
-, 31,   -1.5884,  0.225199,  4.880638,  0.0000000,  0.000003106
-, 32,   -1.5660,  0.225823,  5.788325,  0.0010545,  0.000000619
-, 33,   -1.2777,  0.228264,  4.397662,  0.0000000,  0.000003047
-, 34,    0.3569,  0.224118,  4.662926,  0.0034402,  0.000000000
-, 35,   -1.4197,  0.225496,  4.803811,  0.0000000,  0.000001531
-, 36,   -1.4020,  0.227777,  6.337756,  0.0000000,  0.000001467
-, 37,   -1.4495,  0.228838,  3.773604,  0.0007270,  0.000002168
